yearID,name,R,innings,BA,OBP,SLG,ISO,TA,LinWeights
1966,Washington Senators,557,1431,0.2341,0.293862691,0.355,0.1209,0.450121655,-99.61
1967,Atlanta Braves,631,1458,0.2398,0.30509896,0.3725,0.1327,0.458452722,-46.37
1967,Baltimore Orioles,654,1449,0.2405,0.30783364,0.3719,0.1314,0.484333891,-35.79
1967,Boston Red Sox,722,1458,0.2548,0.319706324,0.3952,0.1404,0.498307544,23.05
1967,California Angels,567,1449,0.2384,0.298263889,0.3488,0.1104,0.454144188,-103.03
1967,Chicago White Sox,531,1458,0.2246,0.288077776,0.3205,0.0959,0.44431391,-176.72
1967,Chicago Cubs,702,1458,0.2513,0.315137307,0.3782,0.1269,0.501449275,-14.55
1967,Cincinnati Reds,604,1458,0.2475,0.295026311,0.3718,0.1243,0.47841556,-79.29
1967,Cleveland Indians,559,1458,0.2348,0.288559755,0.3585,0.1238,0.432375118,-126.68
1967,Detroit Tigers,683,1467,0.2431,0.321570577,0.3762,0.1331,0.502672498,14.55
1967,Houston Astros,626,1458,0.2492,0.315902697,0.3636,0.1144,0.531399808,-20.33
1967,Kansas City Athletics,533,1449,0.2326,0.292363386,0.3296,0.097,0.483189241,-135.71
1967,Los Angeles Dodgers,519,1458,0.2355,0.297929641,0.3317,0.0962,0.468468468,-135.62
1967,Minnesota Twins,671,1476,0.2398,0.305025126,0.369,0.1292,0.482560917,-48.39
1967,New York Yankees,522,1467,0.2251,0.294058577,0.3169,0.0919,0.44253819,-158.78
1967,New York Mets,498,1458,0.2378,0.285516525,0.3251,0.0873,0.432542535,-177.89
1967,Philadelphia Phillies,612,1458,0.2418,0.311301715,0.3573,0.1155,0.500360837,-58.36
1967,Pittsburgh Pirates,679,1467,0.2769,0.322696776,0.38,0.1031,0.536398467,9.44
1967,San Francisco Giants,652,1458,0.2451,0.310059563,0.3717,0.1265,0.477380952,-37.68
1967,St. Louis Cardinals,695,1449,0.2627,0.317024463,0.3794,0.1168,0.515392015,-2.09
1967,Washington Senators,550,1449,0.2226,0.284627093,0.326,0.1035,0.422310757,-171.76
1968,Atlanta Braves,514,1467,0.252,0.303888703,0.3386,0.0866,0.479628306,-106.17
1968,Baltimore Orioles,579,1458,0.225,0.300598802,0.352,0.127,0.471116505,-69.88
1968,Boston Red Sox,614,1458,0.2363,0.311809686,0.3524,0.1162,0.47786965,-61.06
1968,California Angels,498,1458,0.2268,0.286604361,0.3178,0.091,0.436481304,-183.95
1968,Chicago White Sox,463,1458,0.2281,0.280937608,0.311,0.0829,0.434391284,-205.13
1968,Chicago Cubs,612,1467,0.2417,0.295249447,0.3661,0.1244,0.456704246,-81.46
1968,Cincinnati Reds,690,1467,0.2728,0.317604946,0.3891,0.1164,0.518474935,0.19
1968,Cleveland Indians,516,1458,0.2338,0.289748417,0.3274,0.0936,0.464022797,-154.27
1968,Detroit Tigers,671,1476,0.2353,0.301613708,0.3852,0.1499,0.446808511,-34.31
1968,Houston Astros,510,1458,0.2311,0.294411006,0.3171,0.086,0.457390467,-170.48
1968,Los Angeles Dodgers,470,1458,0.2305,0.288796824,0.3192,0.0887,0.454960365,-174.37
1968,Minnesota Twins,562,1458,0.2371,0.295462358,0.3495,0.1124,0.468817722,-102.82
1968,New York Yankees,536,1476,0.2141,0.289823009,0.3175,0.1034,0.439497987,-162.59
1968,New York Mets,473,1467,0.2275,0.277286637,0.3149,0.0874,0.422486034,-213.7
1968,Oakland Athletics,569,1467,0.2405,0.301463083,0.343,0.1025,0.488600912,-89.2
1968,Philadelphia Phillies,543,1458,0.2332,0.293966404,0.3334,0.1001,0.446043165,-142.79
1968,Pittsburgh Pirates,583,1467,0.2521,0.304790519,0.3433,0.0912,0.493607955,-91.51
1968,San Francisco Giants,599,1467,0.2391,0.30408472,0.3406,0.1015,0.464926981,-101.02
1968,St. Louis Cardinals,583,1458,0.2487,0.296514565,0.3462,0.0975,0.491593654,-104.9
1968,Washington Senators,524,1449,0.2237,0.283908439,0.3359,0.1122,0.423177393,-153.52
1969,Atlanta Braves,691,1458,0.2584,0.318923465,0.3797,0.1212,0.489382475,-3.08
1969,Baltimore Orioles,779,1458,0.2655,0.341189857,0.4136,0.1481,0.549780381,127.77
1969,Boston Red Sox,743,1458,0.2514,0.331436931,0.415,0.1636,0.515384615,93.71
1969,California Angels,528,1467,0.2297,0.297839506,0.3187,0.089,0.453072085,-148.71
1969,Chicago White Sox,625,1458,0.247,0.316227924,0.3571,0.1101,0.504604944,-29.88
1969,Chicago Cubs,720,1467,0.2532,0.321727706,0.3835,0.1304,0.506967804,14.75
1969,Cincinnati Reds,798,1467,0.2765,0.332678454,0.4223,0.1457,0.530493708,104.62
1969,Cleveland Indians,573,1449,0.2371,0.306271186,0.3448,0.1077,0.473849879,-74.16
1969,Detroit Tigers,701,1458,0.2419,0.314670211,0.3874,0.1456,0.473151938,9.79
1969,Houston Astros,676,1458,0.2401,0.327931206,0.3523,0.1122,0.536147501,-8.31
1969,Kansas City Royals,586,1467,0.24,0.306316845,0.3383,0.0983,0.482587065,-94.83
1969,Los Angeles Dodgers,645,1458,0.254,0.313996011,0.3588,0.1048,0.505026328,-49.13
1969,Minnesota Twins,790,1458,0.2677,0.337635437,0.4085,0.1407,0.546723445,104.9
1969,Montreal Expos,582,1458,0.2399,0.307498319,0.3586,0.1187,0.4727883,-68.12
1969,New York Yankees,562,1458,0.2349,0.308530564,0.3442,0.1093,0.498428053,-79.48
1969,New York Mets,632,1458,0.2416,0.308700034,0.3508,0.1093,0.485212792,-70.05
1969,Oakland Athletics,740,1458,0.2494,0.32370406,0.3758,0.1265,0.516341406,26.91
1969,Philadelphia Phillies,645,1458,0.2411,0.311062615,0.372,0.1309,0.490488803,-26.93
1969,Pittsburgh Pirates,725,1458,0.2768,0.330756579,0.3978,0.121,0.549841579,66.37
1969,San Diego Padres,468,1458,0.2246,0.281314879,0.3293,0.1047,0.426869938,-180.65
1969,Seattle Pilots,639,1467,0.2344,0.313344316,0.3461,0.1117,0.501064585,-40.28
1969,San Francisco Giants,713,1458,0.2421,0.329183508,0.361,0.1189,0.521884717,16.08
1969,St. Louis Cardinals,595,1458,0.2534,0.315615168,0.3593,0.1059,0.518890483,-38.42
1969,Washington Senators,694,1458,0.2506,0.328286984,0.3782,0.1276,0.511887433,26.56
1970,Atlanta Braves,736,1458,0.2696,0.332399473,0.4035,0.134,0.524847001,81.15
1970,Baltimore Orioles,792,1458,0.2568,0.341903545,0.4011,0.1443,0.545673077,117.88
1970,Boston Red Sox,786,1458,0.262,0.333496492,0.4276,0.1657,0.520445197,120.15
1970,California Angels,631,1458,0.2514,0.307409266,0.3633,0.1119,0.490163148,-46.84
1970,Chicago White Sox,633,1458,0.2528,0.312301786,0.3618,0.109,0.481579581,-43.15
1970,Chicago Cubs,806,1458,0.2593,0.33306002,0.4147,0.1553,0.536615234,111.12
1970,Cincinnati Reds,775,1458,0.2704,0.335961886,0.4357,0.1653,0.552027357,153.15
1970,Cleveland Indians,649,1458,0.2486,0.311934294,0.3936,0.145,0.461241246,2.2
1970,Detroit Tigers,666,1458,0.2384,0.321233217,0.3736,0.1352,0.50230303,3.93
1970,Houston Astros,744,1458,0.2594,0.33117304,0.3906,0.1311,0.559366755,72.68
1970,Kansas City Royals,611,1458,0.2437,0.308293169,0.3482,0.1045,0.49489917,-73.9
1970,Los Angeles Dodgers,749,1449,0.2702,0.3344721,0.3823,0.112,0.582690453,58.4
1970,Minnesota Twins,744,1458,0.2623,0.324030749,0.4029,0.1406,0.513302416,46.44
1970,Milwaukee Brewers,613,1467,0.2419,0.316853182,0.3583,0.1164,0.489791016,-42.78
1970,Montreal Expos,687,1458,0.2373,0.320098847,0.3646,0.1273,0.50527325,-11.96
1970,New York Yankees,680,1467,0.2515,0.323848684,0.3649,0.1134,0.525407478,-5.53
1970,New York Mets,695,1458,0.2495,0.333278929,0.3698,0.1203,0.551099299,40.21
1970,Oakland Athletics,678,1458,0.2489,0.322483221,0.3919,0.143,0.504140283,42.1
1970,Philadelphia Phillies,594,1449,0.2381,0.304267782,0.3559,0.1179,0.489220564,-83.66
1970,Pittsburgh Pirates,729,1458,0.27,0.323302088,0.4057,0.1357,0.540612196,58.59
1970,San Diego Padres,681,1458,0.2463,0.309142476,0.3912,0.1449,0.472049689,-4.31
1970,San Francisco Giants,831,1458,0.2617,0.347074679,0.4091,0.1474,0.580699638,153.45
1970,St. Louis Cardinals,744,1458,0.2631,0.330137424,0.379,0.1158,0.552724699,44.19
1970,Washington Senators,626,1458,0.2385,0.317801477,0.3582,0.1198,0.492619048,-26.67
1971,Atlanta Braves,643,1458,0.2572,0.310867033,0.3848,0.1275,0.472414617,-16.99
1971,Baltimore Orioles,742,1422,0.2606,0.34376569,0.3985,0.1378,0.550896691,107.13
1971,Boston Red Sox,691,1458,0.2518,0.321182597,0.3971,0.1453,0.50797546,43.07
1971,California Angels,511,1458,0.2313,0.288409704,0.329,0.0977,0.446923438,-151.87
1971,Chicago White Sox,617,1458,0.2501,0.320995962,0.3725,0.1224,0.495732748,-9.06
1971,Chicago Cubs,637,1458,0.2576,0.323218776,0.3779,0.1203,0.51167363,11.16
1971,Cincinnati Reds,586,1458,0.2412,0.298017772,0.3655,0.1243,0.456652982,-69.38
1971,Cleveland Indians,543,1458,0.2383,0.298281092,0.3421,0.1037,0.457272078,-110.95
1971,Detroit Tigers,701,1458,0.2543,0.320920225,0.4046,0.1503,0.492522914,42.99
1971,Houston Astros,585,1458,0.2402,0.301005025,0.3398,0.0996,0.499526515,-105.01
1971,Kansas City Royals,603,1449,0.2499,0.313396716,0.3528,0.1029,0.528123444,-37.22
1971,Los Angeles Dodgers,663,1458,0.266,0.325681969,0.3699,0.1039,0.534440645,5.41
1971,Minnesota Twins,654,1440,0.2597,0.323658454,0.3718,0.1121,0.514067127,0.5
1971,Milwaukee Brewers,534,1449,0.2291,0.302199721,0.329,0.0999,0.459753086,-115.74
1971,Montreal Expos,622,1458,0.2459,0.315583532,0.3432,0.0973,0.499262174,-67.6
1971,New York Yankees,648,1458,0.2544,0.326659993,0.3601,0.1057,0.528477145,-12.79
1971,New York Mets,588,1458,0.2492,0.317397078,0.3506,0.1013,0.510469314,-41.31
1971,Oakland Athletics,691,1449,0.2517,0.318919814,0.3837,0.132,0.489193084,10.19
1971,Philadelphia Phillies,558,1458,0.2328,0.296173596,0.3498,0.117,0.458955224,-102.86
1971,Pittsburgh Pirates,788,1458,0.2741,0.32948071,0.4163,0.1422,0.541927711,95.96
1971,San Diego Padres,486,1449,0.2329,0.290833908,0.3325,0.0995,0.447728911,-145.3
1971,San Francisco Giants,706,1458,0.2468,0.32739166,0.378,0.1311,0.535791757,44.27
1971,St. Louis Cardinals,739,1467,0.2749,0.338859093,0.385,0.1102,0.580926959,72.95
1971,Washington Senators,537,1431,0.2304,0.305882353,0.3263,0.0958,0.481049563,-111.96
1972,Atlanta Braves,628,1395,0.2582,0.32616179,0.3818,0.1235,0.502025316,25.01
1972,Baltimore Orioles,519,1386,0.2293,0.299909666,0.3389,0.1096,0.471910112,-96.4
1972,Boston Red Sox,640,1395,0.2475,0.316055846,0.376,0.1285,0.511521904,0.71
1972,California Angels,454,1395,0.2418,0.290965055,0.3303,0.0885,0.448267139,-145.4
1972,Chicago White Sox,566,1386,0.2377,0.307293529,0.3459,0.1082,0.480010186,-70.64
1972,Chicago Cubs,685,1404,0.2565,0.328802478,0.3871,0.1306,0.528368794,40.32
1972,Cincinnati Reds,707,1386,0.2513,0.328886609,0.3799,0.1286,0.546275395,42.96
1972,Cleveland Indians,472,1404,0.2343,0.291451928,0.3296,0.0953,0.437623762,-154.85
1972,Detroit Tigers,558,1404,0.2365,0.302579721,0.356,0.1194,0.461420542,-73.14
1972,Houston Astros,708,1377,0.258,0.325159731,0.393,0.135,0.533047427,47.22
1972,Kansas City Royals,580,1386,0.2549,0.324679881,0.3528,0.0979,0.535695942,-18.68
1972,Los Angeles Dodgers,584,1395,0.256,0.318086957,0.3603,0.1044,0.512626263,-25.63
1972,Minnesota Twins,537,1386,0.244,0.307247899,0.3439,0.0999,0.47973987,-86.13
1972,Milwaukee Brewers,493,1404,0.235,0.299499643,0.3277,0.0927,0.454111139,-133.58
1972,Montreal Expos,513,1404,0.2337,0.298223801,0.3254,0.0917,0.445606174,-145.33
1972,New York Yankees,557,1395,0.2492,0.314366496,0.3572,0.108,0.498215196,-40.79
1972,New York Mets,528,1404,0.2247,0.304507338,0.3322,0.1075,0.466185977,-106.78
1972,Oakland Athletics,604,1395,0.24,0.302136677,0.366,0.126,0.46725,-55.33
1972,Philadelphia Phillies,503,1404,0.2363,0.301133391,0.3441,0.1079,0.466485954,-108.01
1972,Pittsburgh Pirates,691,1395,0.2741,0.3238887,0.3971,0.123,0.538729763,41.13
1972,San Diego Padres,488,1377,0.2265,0.282562278,0.3321,0.1055,0.432074546,-160.35
1972,San Francisco Giants,662,1395,0.2442,0.307598253,0.384,0.1398,0.49189324,-0.54
1972,St. Louis Cardinals,568,1404,0.2597,0.315807739,0.3551,0.0954,0.527186169,-40.88
1972,Texas Rangers,461,1386,0.2171,0.288322487,0.2903,0.0732,0.446882793,-203.34
1973,Atlanta Braves,799,1458,0.2658,0.337393813,0.4266,0.1607,0.534259703,144.1
1973,Baltimore Orioles,754,1458,0.2662,0.343088116,0.3894,0.1232,0.583959292,98.13
1973,Boston Red Sox,738,1458,0.267,0.336888743,0.4005,0.1335,0.555555556,100.68
1973,California Angels,629,1458,0.2534,0.316594613,0.3479,0.0945,0.496511908,-62.45
1973,Chicago White Sox,652,1458,0.2557,0.322188955,0.3721,0.1163,0.515911283,-13.3
1973,Chicago Cubs,614,1449,0.2465,0.319467834,0.3573,0.1108,0.495242742,-37.6
1973,Cincinnati Reds,741,1458,0.254,0.331542969,0.3831,0.1292,0.550937049,65.3
1973,Cleveland Indians,680,1458,0.2555,0.313376216,0.3873,0.1318,0.471992437,-16.32
1973,Detroit Tigers,642,1458,0.2542,0.317267741,0.39,0.1358,0.489850169,13.29
1973,Houston Astros,681,1458,0.2514,0.309948342,0.3758,0.1244,0.490809262,-22.82
1973,Kansas City Royals,755,1458,0.2614,0.338751625,0.3814,0.12,0.56200145,58.84
1973,Los Angeles Dodgers,675,1458,0.2628,0.322897886,0.3712,0.1083,0.525233198,5.64
1973,Minnesota Twins,738,1458,0.2704,0.340511008,0.3927,0.1223,0.57060241,88.54
1973,Milwaukee Brewers,708,1458,0.2532,0.322220397,0.3878,0.1346,0.517529215,27.54
1973,Montreal Expos,668,1458,0.2505,0.336411609,0.3643,0.1138,0.527859238,19.33
1973,New York Yankees,641,1458,0.2613,0.321685337,0.3776,0.1164,0.498292683,0.26
1973,New York Mets,608,1449,0.2465,0.314323829,0.3383,0.0918,0.496129657,-75.54
1973,Oakland Athletics,758,1458,0.2599,0.332022288,0.3893,0.1295,0.537624002,67.11
1973,Philadelphia Phillies,642,1458,0.249,0.308369313,0.3713,0.1223,0.475546059,-45.49
1973,Pittsburgh Pirates,704,1458,0.2612,0.314072848,0.4051,0.1439,0.498682003,26.39
1973,San Diego Padres,548,1458,0.2437,0.295493342,0.3511,0.1074,0.461446073,-95.66
1973,San Francisco Giants,739,1458,0.2622,0.333278929,0.4065,0.1443,0.545564419,96.31
1973,St. Louis Cardinals,643,1458,0.2589,0.324346813,0.3565,0.0977,0.545056016,-13.39
1973,Texas Rangers,619,1458,0.2546,0.31714238,0.3608,0.1062,0.502171815,-32.7
1974,Atlanta Braves,661,1467,0.2485,0.318807339,0.3635,0.1149,0.506901475,-21.17
1974,Baltimore Orioles,659,1458,0.2562,0.31882859,0.3696,0.1135,0.521676647,0.7
1974,Boston Red Sox,696,1458,0.2635,0.332564272,0.3772,0.1137,0.548442064,38.27
1974,California Angels,618,1467,0.254,0.318274112,0.3559,0.1018,0.509006816,-44.18
1974,Chicago White Sox,684,1467,0.2675,0.329888451,0.3887,0.1212,0.521507975,40.02
1974,Chicago Cubs,669,1458,0.2506,0.32574657,0.3645,0.1139,0.521882353,-15.04
1974,Cincinnati Reds,776,1467,0.2596,0.342003854,0.3944,0.1348,0.586689173,118.25
1974,Cleveland Indians,662,1458,0.2548,0.309346427,0.3703,0.1155,0.469254883,-50.47
1974,Detroit Tigers,620,1458,0.2469,0.301632245,0.366,0.1191,0.467738123,-63.83
1974,Houston Astros,653,1458,0.2625,0.320805369,0.378,0.1155,0.522489667,1.53
1974,Kansas City Royals,667,1458,0.2594,0.325831703,0.3638,0.1044,0.545130641,-1.66
1974,Los Angeles Dodgers,798,1458,0.2719,0.342541436,0.4008,0.1288,0.568308663,108.51
1974,Minnesota Twins,673,1467,0.2717,0.333224967,0.3777,0.106,0.5382204,34.76
1974,Milwaukee Brewers,647,1458,0.244,0.307267247,0.3693,0.1254,0.491927825,-50.59
1974,Montreal Expos,662,1449,0.2536,0.334778982,0.3504,0.0968,0.558583106,14.68
1974,New York Yankees,671,1458,0.2627,0.325550588,0.3682,0.1055,0.526533593,0.6
1974,New York Mets,572,1458,0.2352,0.310469909,0.3294,0.0942,0.483709869,-93.05
1974,Oakland Athletics,689,1458,0.2467,0.319206645,0.3733,0.1266,0.511316622,-3.76
1974,Philadelphia Phillies,676,1458,0.261,0.319134664,0.3735,0.1125,0.53375425,-4.37
1974,Pittsburgh Pirates,751,1458,0.2736,0.333655084,0.3914,0.1179,0.554517134,63.46
1974,San Diego Padres,541,1458,0.2288,0.301555444,0.3298,0.101,0.472399905,-114.62
1974,San Francisco Giants,634,1458,0.2517,0.31973466,0.3581,0.1063,0.52853359,-22.14
1974,St. Louis Cardinals,677,1449,0.2655,0.328889611,0.3646,0.0991,0.562768496,21.17
1974,Texas Rangers,690,1449,0.272,0.334060769,0.3771,0.1052,0.543612553,25.73
1975,Atlanta Braves,583,1449,0.2439,0.31271996,0.3464,0.1025,0.485866151,-66.66
1975,Baltimore Orioles,682,1431,0.2525,0.324083251,0.3734,0.1209,0.524957801,13.52
1975,Boston Red Sox,796,1440,0.2753,0.343422584,0.4174,0.1421,0.576884673,121.61
1975,California Angels,628,1449,0.2462,0.321105528,0.3284,0.0822,0.540975727,-66.36
1975,Chicago White Sox,655,1449,0.255,0.329618095,0.3583,0.1033,0.542712355,1.73
1975,Chicago Cubs,712,1458,0.2594,0.338071895,0.3684,0.109,0.559425231,31.71
1975,Cincinnati Reds,840,1458,0.2715,0.351721939,0.4012,0.1297,0.625548513,169.03
1975,Cleveland Indians,688,1431,0.2607,0.326193287,0.3921,0.1314,0.501714006,27.2
1975,Detroit Tigers,570,1431,0.2493,0.29935641,0.3656,0.1163,0.453121175,-82.95
1975,Houston Astros,664,1458,0.254,0.318648559,0.3588,0.1048,0.535680077,-25.43
1975,Kansas City Royals,710,1458,0.2606,0.332456429,0.3941,0.1335,0.57146312,72.61
1975,Los Angeles Dodgers,648,1458,0.2485,0.324208443,0.3646,0.1161,0.533253012,12.69
1975,Minnesota Twins,724,1431,0.2715,0.338983051,0.3865,0.115,0.551783518,68.18
1975,Milwaukee Brewers,675,1458,0.2497,0.319676277,0.3888,0.1391,0.502805562,11.18
1975,Montreal Expos,601,1458,0.2439,0.315729047,0.3476,0.1037,0.509456265,-52.25
1975,New York Yankees,681,1440,0.2641,0.32469073,0.3819,0.1178,0.533382789,20.57
1975,New York Mets,646,1458,0.256,0.31718134,0.3612,0.1052,0.507052355,-34.36
1975,Oakland Athletics,758,1458,0.2541,0.329515272,0.3906,0.1365,0.538946858,65.1
1975,Philadelphia Phillies,735,1458,0.2693,0.341180264,0.402,0.1327,0.585807386,113.4
1975,Pittsburgh Pirates,712,1449,0.2631,0.32096693,0.4021,0.139,0.526393322,48.07
1975,San Diego Padres,552,1458,0.2439,0.308340354,0.3347,0.0908,0.492418773,-95.99
1975,San Francisco Giants,659,1449,0.2592,0.333168071,0.3652,0.1059,0.565654091,25.65
1975,St. Louis Cardinals,662,1467,0.2728,0.326270485,0.3754,0.1026,0.55547463,20
1975,Texas Rangers,714,1458,0.2556,0.329040567,0.3706,0.115,0.51820331,18.15
1976,Atlanta Braves,620,1458,0.2449,0.319851702,0.334,0.0891,0.502562851,-75.21
1976,Baltimore Orioles,619,1458,0.243,0.30873494,0.3577,0.1147,0.497137405,-43.16
1976,Boston Red Sox,716,1458,0.2627,0.324072534,0.4016,0.1388,0.532784902,44.85
1976,California Angels,550,1458,0.2349,0.303936476,0.3175,0.0826,0.485238095,-138.58
1976,Chicago White Sox,586,1449,0.2549,0.313343328,0.3489,0.094,0.521197605,-56.83
1976,Chicago Cubs,611,1458,0.2511,0.312198369,0.356,0.1049,0.483717614,-70.61
1976,Cincinnati Reds,857,1458,0.2804,0.357198809,0.4242,0.1438,0.646394231,223.28
1976,Cleveland Indians,615,1431,0.2629,0.322865388,0.359,0.0961,0.514539182,-38.06
1976,Detroit Tigers,609,1449,0.2575,0.314208114,0.3652,0.1077,0.507684801,-33.74
1976,Houston Astros,625,1458,0.2564,0.322155489,0.3466,0.0902,0.54684466,-29.25
1976,Kansas City Royals,713,1458,0.269,0.327689243,0.3715,0.1025,0.576034649,15.5
1976,Los Angeles Dodgers,608,1458,0.2505,0.311681772,0.3494,0.0989,0.510827719,-51.43
1976,Minnesota Twins,743,1458,0.2738,0.338994121,0.3755,0.1017,0.579674994,50.44
1976,Milwaukee Brewers,570,1449,0.2457,0.310986965,0.3403,0.0945,0.483175986,-95.11
1976,Montreal Expos,531,1458,0.2349,0.291417847,0.3399,0.105,0.463187991,-127.02
1976,New York Yankees,730,1431,0.2693,0.326307054,0.3887,0.1194,0.54485936,49.91
1976,New York Mets,615,1458,0.2464,0.31710174,0.352,0.1056,0.499395989,-54.24
1976,Oakland Athletics,686,1449,0.2464,0.321446594,0.3609,0.1145,0.550878037,17.52
1976,Philadelphia Phillies,770,1458,0.2723,0.33723229,0.3951,0.1228,0.572440753,78.17
1976,Pittsburgh Pirates,708,1458,0.2675,0.320026503,0.3908,0.1233,0.546506024,37.6
1976,San Diego Padres,570,1458,0.2472,0.309885607,0.3369,0.0898,0.510518591,-84.72
1976,San Francisco Giants,595,1458,0.2458,0.311222781,0.3448,0.099,0.501799856,-74.9
1976,St. Louis Cardinals,629,1458,0.2596,0.322495023,0.3586,0.099,0.557139406,-15.66
1976,Texas Rangers,616,1458,0.2502,0.319777887,0.3411,0.0909,0.519002375,-53.13
1977,Atlanta Braves,678,1458,0.2537,0.319716686,0.3757,0.122,0.499402343,-0.67
1977,Baltimore Orioles,719,1449,0.2608,0.329203832,0.3928,0.132,0.526507782,56.79
1977,Boston Red Sox,859,1449,0.2815,0.344319311,0.4646,0.1831,0.562905642,208.85
1977,California Angels,675,1458,0.2551,0.322916667,0.3856,0.1305,0.527798009,25.22
1977,Chicago White Sox,844,1458,0.2784,0.343507752,0.4442,0.1658,0.557556583,171.66
1977,Chicago Cubs,692,1458,0.2657,0.329586184,0.3867,0.121,0.547115385,41.81
1977,Cincinnati Reds,802,1458,0.2739,0.345035924,0.4361,0.1622,0.586748466,188.95
1977,Cleveland Indians,676,1449,0.2688,0.333277981,0.3804,0.1116,0.541199415,19.24
1977,Detroit Tigers,714,1458,0.2641,0.319022457,0.4097,0.1456,0.503117506,48.12
1977,Houston Astros,680,1458,0.2541,0.317617866,0.3852,0.1311,0.548963545,28.08
1977,Kansas City Royals,822,1458,0.2769,0.338620013,0.4362,0.1593,0.595595353,154.37
1977,Los Angeles Dodgers,769,1458,0.2655,0.335437915,0.418,0.1524,0.530837533,118.47
1977,Minnesota Twins,867,1449,0.2816,0.346823605,0.4167,0.1351,0.597910593,138.06
1977,Milwaukee Brewers,639,1458,0.2583,0.313422819,0.3892,0.1309,0.506852609,-6.05
1977,Montreal Expos,665,1458,0.2597,0.317243621,0.4021,0.1424,0.528346271,39.61
1977,New York Yankees,831,1458,0.2812,0.343597263,0.4441,0.1629,0.568281938,177.36
1977,New York Mets,587,1458,0.2438,0.311163496,0.3457,0.1018,0.49472675,-83.94
1977,Oakland Athletics,605,1449,0.2396,0.306435138,0.3518,0.1122,0.485227,-67.64
1977,Philadelphia Phillies,847,1458,0.2791,0.346625266,0.4479,0.1688,0.585341859,198.01
1977,Pittsburgh Pirates,734,1458,0.2738,0.329856584,0.4135,0.1397,0.572542533,98.88
1977,San Diego Padres,692,1458,0.2494,0.322211476,0.3749,0.1255,0.539183482,19.27
1977,Seattle Mariners,624,1458,0.256,0.30988787,0.3811,0.1251,0.488738193,-21.42
1977,San Francisco Giants,673,1458,0.2532,0.323165705,0.3826,0.1293,0.520172911,19.21
1977,St. Louis Cardinals,737,1458,0.2696,0.328956117,0.3876,0.118,0.546878766,17.8
1977,Texas Rangers,767,1458,0.2702,0.341046114,0.4052,0.135,0.573988859,108.34
1977,Toronto Blue Jays,605,1449,0.2523,0.315362515,0.3653,0.113,0.508524111,-37.6
1978,Atlanta Braves,600,1458,0.244,0.314112291,0.3626,0.1186,0.492136463,-41.12
1978,Baltimore Orioles,659,1449,0.2577,0.326247071,0.3956,0.138,0.512726383,44.15
1978,Boston Red Sox,796,1467,0.2672,0.336359215,0.4244,0.1572,0.55199035,126.18
1978,California Angels,691,1458,0.259,0.325403427,0.3697,0.1107,0.520611057,-5.62
1978,Chicago White Sox,634,1449,0.2639,0.315753189,0.379,0.1151,0.506191184,-21.11
1978,Chicago Cubs,664,1458,0.2641,0.331965868,0.361,0.0969,0.562605958,8.69
1978,Cincinnati Reds,710,1449,0.2556,0.334107498,0.3932,0.1376,0.56262279,84.12
1978,Cleveland Indians,639,1431,0.261,0.322569622,0.3786,0.1176,0.520357498,-4.15
1978,Detroit Tigers,714,1458,0.2714,0.337929916,0.3915,0.1202,0.556445739,83.36
1978,Houston Astros,605,1458,0.258,0.312627291,0.3553,0.0973,0.538330494,-34.06
1978,Kansas City Royals,743,1458,0.2684,0.329370395,0.3993,0.131,0.592809978,82.09
1978,Los Angeles Dodgers,727,1458,0.2639,0.338184224,0.4022,0.1383,0.563887519,111.32
1978,Minnesota Twins,666,1458,0.2666,0.338883448,0.375,0.1085,0.582075012,51.5
1978,Milwaukee Brewers,804,1458,0.2764,0.338507266,0.4317,0.1553,0.556787386,144.6
1978,Montreal Expos,633,1458,0.2539,0.303746203,0.3794,0.1255,0.491362764,-33.62
1978,New York Yankees,735,1467,0.2667,0.327529566,0.3883,0.1216,0.538926499,48.59
1978,New York Mets,607,1458,0.2452,0.31444333,0.3517,0.1066,0.511967449,-63.22
1978,Oakland Athletics,532,1458,0.2451,0.301876955,0.3507,0.1056,0.465892598,-109.16
1978,Philadelphia Phillies,708,1458,0.2577,0.326,0.3882,0.1305,0.543393467,55.06
1978,Pittsburgh Pirates,684,1449,0.2571,0.317703024,0.3851,0.128,0.541889917,23.3
1978,San Diego Padres,591,1458,0.2517,0.319708277,0.3481,0.0965,0.53516295,-36.99
1978,Seattle Mariners,614,1440,0.2477,0.314455782,0.3585,0.1109,0.522560078,-26.61
1978,San Francisco Giants,613,1458,0.2481,0.31851977,0.3736,0.1255,0.519451921,-4.93
1978,St. Louis Cardinals,600,1458,0.2495,0.303513282,0.3581,0.1086,0.510959571,-63.72
1978,Texas Rangers,692,1458,0.253,0.331100318,0.381,0.1279,0.547858017,51.68
1978,Toronto Blue Jays,590,1449,0.2501,0.307247363,0.3586,0.1085,0.479873909,-80.54
1979,Atlanta Braves,669,1440,0.2562,0.317828146,0.3768,0.1206,0.508694587,0.71
1979,Baltimore Orioles,757,1431,0.2608,0.336009366,0.4189,0.1581,0.543418761,124.2
1979,Boston Red Sox,841,1440,0.283,0.343636364,0.4563,0.1733,0.568011958,196.03
1979,California Angels,866,1458,0.2816,0.350545691,0.4294,0.1477,0.58490099,175.32
1979,Chicago White Sox,730,1440,0.2755,0.331079939,0.4104,0.1349,0.552985075,80.98
